time,position_x,momentum_z
1.9311093046523264e-18,4.8271745787846725e-11,-1.789815825048654e-21
1.937318659329665e-18,4.826618899030606e-11,-1.789815211573603e-21
1.9435280140070037e-18,4.826063219458566e-11,-1.789814597957279e-21
1.9497373686843424e-18,4.82550754006846e-11,-1.7898139841996336e-21
1.955946723361681e-18,4.824951860860193e-11,-1.7898133703006177e-21
1.9621560780390197e-18,4.824396181833672e-11,-1.789812756260183e-21
1.9683654327163583e-18,4.8238405029888035e-11,-1.7898121420782802e-21
1.974574787393697e-18,4.8232848243254936e-11,-1.789811527754861e-21
1.9807841420710356e-18,4.822729145843649e-11,-1.789810913289876e-21
1.9869934967483743e-18,4.822173467543176e-11,-1.7898102986832763e-21
1.993202851425713e-18,4.8216177894239815e-11,-1.7898096839350133e-21
1.9994122061030516e-18,4.821062111485973e-11,-1.789809069045038e-21
2.0056215607803902e-18,4.8205064337290573e-11,-1.789808454013301e-21
2.011830915457729e-18,4.8199507561531415e-11,-1.789807838839754e-21
2.0180402701350675e-18,4.819395078758134e-11,-1.7898072235243476e-21
2.024249624812406e-18,4.818839401543942e-11,-1.789806608067033e-21
2.0304589794897452e-18,4.8182837245104735e-11,-1.7898059924677605e-21
2.036668334167084e-18,4.817728047657638e-11,-1.7898053767264816e-21
2.0428776888444225e-18,4.817172370985343e-11,-1.7898047608431474e-21
2.049087043521761e-18,4.8166166944934985e-11,-1.7898041448177085e-21
2.0552963981990998e-18,4.816061018182014e-11,-1.7898035286501157e-21
2.0615057528764384e-18,4.8155053420508e-11,-1.7898029123403196e-21
2.067715107553777e-18,4.814949666099765e-11,-1.7898022958882714e-21
2.0739244622311157e-18,4.8143939903288215e-11,-1.789801679293922e-21
2.0801338169084544e-18,4.81383831473788e-11,-1.7898010625572216e-21
2.086343171585793e-18,4.813282639326853e-11,-1.7898004456781214e-21
2.0925525262631317e-18,4.8127269640956523e-11,-1.7897998286565723e-21
2.0987618809404703e-18,4.812171289044191e-11,-1.7897992114925248e-21
2.104971235617809e-18,4.811615614172382e-11,-1.7897985941859295e-21
2.1111805902951476e-18,4.81105993948014e-11,-1.7897979767367367e-21
2.1173899449724863e-18,4.8105042649673795e-11,-1.7897973591448976e-21
2.123599299649825e-18,4.8099485906340156e-11,-1.7897967414103625e-21
2.1298086543271636e-18,4.8093929164799644e-11,-1.789796123533082e-21
2.1360180090045022e-18,4.8088372425051426e-11,-1.789795505513007e-21
2.1422273636818412e-18,4.808281568709468e-11,-1.7897948873500874e-21
2.14843671835918e-18,4.807725895092859e-11,-1.7897942690442745e-21
2.1546460730365185e-18,4.807170221655233e-11,-1.789793650595518e-21
2.160855427713857e-18,4.8066145483965113e-11,-1.789793032003769e-21
2.167064782391196e-18,4.8060588753166136e-11,-1.7897924132689776e-21
2.1732741370685345e-18,4.805503202415462e-11,-1.7897917943910943e-21
2.179483491745873e-18,4.804947529692978e-11,-1.7897911753700696e-21
2.1856928464232118e-18,4.804391857149085e-11,-1.789790556205854e-21
2.1919022011005504e-18,4.803836184783707e-11,-1.7897899368983975e-21
2.198111555777889e-18,4.8032805125967695e-11,-1.789789317447651e-21
2.2043209104552277e-18,4.802724840588199e-11,-1.789788697853564e-21
2.2105302651325664e-18,4.802169168757921e-11,-1.789788078116087e-21
2.216739619809905e-18,4.801613497105864e-11,-1.789787458235171e-21
2.2229489744872437e-18,4.801057825631958e-11,-1.7897868382107653e-21
2.2291583291645823e-18,4.800502154336133e-11,-1.7897862180428207e-21
2.235367683841921e-18,4.799946483218319e-11,-1.789785597731287e-21
2.2415770385192596e-18,4.7993908122784494e-11,-1.789784977276115e-21
2.2477863931965986e-18,4.798835141516458e-11,-1.789784356677254e-21
2.2539957478739373e-18,4.7982794709322784e-11,-1.789783735934655e-21
2.260205102551276e-18,4.797723800525847e-11,-1.7897831150482674e-21
2.2664144572286146e-18,4.7971681302971014e-11,-1.7897824940180415e-21
2.2726238119059532e-18,4.79661246024598e-11,-1.7897818728439276e-21
2.278833166583292e-18,4.7960567903724216e-11,-1.7897812515258756e-21
2.2850425212606305e-18,4.795501120676368e-11,-1.789780630063835e-21
2.291251875937969e-18,4.7949454511577606e-11,-1.7897800084577565e-21
2.297461230615308e-18,4.7943897818165435e-11,-1.7897793867075898e-21
2.3036705852926465e-18,4.7938341126526616e-11,-1.789778764813285e-21
2.309879939969985e-18,4.7932784436660613e-11,-1.7897781427747918e-21
2.3160892946473238e-18,4.7927227748566903e-11,-1.78977752059206e-21
2.3222986493246624e-18,4.792167106224498e-11,-1.7897768982650397e-21
2.328508004002001e-18,4.791611437769436e-11,-1.7897762757936807e-21
2.3347173586793397e-18,4.7910557694914547e-11,-1.7897756531779326e-21
2.3409267133566784e-18,4.790500101390509e-11,-1.7897750304177454e-21
2.347136068034017e-18,4.7899444334665533e-11,-1.789774407513069e-21
2.3533454227113557e-18,4.789388765719545e-11,-1.789773784463853e-21
2.3595547773886947e-18,4.788833098149443e-11,-1.7897731612700473e-21
2.3657641320660333e-18,4.788277430756207e-11,-1.7897725379316015e-21
2.371973486743372e-18,4.787721763539798e-11,-1.7897719144484653e-21
2.3781828414207106e-18,4.78716609650018e-11,-1.7897712908205884e-21
2.3843921960980493e-18,4.786610429637318e-11,-1.7897706670479202e-21
2.390601550775388e-18,4.786054762951179e-11,-1.7897700431304105e-21
2.3968109054527266e-18,4.785499096441731e-11,-1.7897694190680088e-21
2.4030202601300652e-18,4.784943430108944e-11,-1.7897687948606646e-21
2.409229614807404e-18,4.7843877639527894e-11,-1.7897681705083277e-21
2.4154389694847425e-18,4.783832097973243e-11,-1.7897675460109475e-21
2.421648324162081e-18,4.7832764321702784e-11,-1.7897669213684734e-21
2.42785767883942e-18,4.782720766543874e-11,-1.7897662965808552e-21
2.4340670335167585e-18,4.782165101094009e-11,-1.789765671648042e-21
